goos: darwin
goarch: amd64
pkg: github.com/cristaloleg/benches/jwt
Benchmark_One_HMAC/sign-HS512-reuse-4    	  611288	      1887 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  671566	      1883 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  674139	      1862 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  593692	      1878 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  647023	      1848 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/sign-HS512-reuse-4    	  665840	      1879 ns/op	     224 B/op	       2 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  270825	      4575 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  262984	      4550 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  268216	      4561 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  259744	      4545 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  270346	      4553 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  266965	      4560 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  269260	      4555 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  266821	      4542 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  267624	      4555 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-4         	  264085	      4537 ns/op	    2272 B/op	      32 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  294198	      4050 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  295410	      4080 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  296439	      4108 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  296523	      4091 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  300291	      4063 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  304153	      4072 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  299365	      4068 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  299661	      4085 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  302421	      4064 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_HMAC/check-HS512-reuse-4   	  296756	      4074 ns/op	    1472 B/op	      27 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3663	    329105 ns/op	   16664 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3687	    327476 ns/op	   16664 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3682	    327503 ns/op	   16666 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3691	    326781 ns/op	   16664 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3626	    327651 ns/op	   16664 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3679	    328509 ns/op	   16665 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3439	    336110 ns/op	   16665 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3660	    326656 ns/op	   16664 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3710	    329714 ns/op	   16665 B/op	     106 allocs/op
Benchmark_One_RSA/sign-1024-bit-4        	    3672	    326810 ns/op	   16663 B/op	     106 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     796	   1488495 ns/op	   31373 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     806	   1486369 ns/op	   31367 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     805	   1487492 ns/op	   31373 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     807	   1484107 ns/op	   31378 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     806	   1491529 ns/op	   31368 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     810	   1487369 ns/op	   31372 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     789	   1482106 ns/op	   31368 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     796	   1490520 ns/op	   31373 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     811	   1489705 ns/op	   31372 B/op	     112 allocs/op
Benchmark_One_RSA/sign-2048-bit-4        	     806	   1488249 ns/op	   31371 B/op	     112 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     147	   8098913 ns/op	   77485 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8124505 ns/op	   77603 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8081192 ns/op	   77546 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8124603 ns/op	   77569 B/op	     126 allocs/op
Benchmark_One_RSA/sign-4096-bit-4        	     146	   8086885 ns/op	   77518 B/op	     126 allocs/op
